EC,LITERATURE,PubMedID
6.3.2.12,1015,1011048
6.3.2.12,1006,2985605
6.3.2.12,1019,239104
6.3.2.12,1008,N/A
6.3.2.12,1007,6423962
6.3.2.12,1005,3084914
6.3.2.12,705610,20350571
6.3.2.12,1009,6412521
6.3.2.13,716979,19945347
6.3.2.13,702135,19400768
6.3.2.13,"1030,1031",4967958
6.3.2.13,1039,2269304
6.3.2.13,674565,16595662
6.3.2.13,1038,8021219
6.3.2.13,1027,3905407
6.3.2.13,"1039,1276","2269304,6125497"
6.3.2.13,"1030,1031",4967958
6.3.2.13,1276,6125497
6.3.2.13,"1030,1031",4967958
6.3.2.16,1056,4399593
6.3.2.17,663005,16132101
6.3.2.17,650201,12578366
6.3.2.17,"1061,1063",3828321
6.3.2.17,"1089,1091","9250977,8304201"
6.3.2.17,1081,6548641
6.3.2.17,1006,2985605
6.3.2.17,1099,1974895
6.3.2.17,1100,7646057
6.3.2.17,690928,18232714
6.3.2.17,1097,N/A
6.3.2.17,"1061,1063",3828321
6.3.2.17,"1005,1072","3084914,6138353"
6.3.2.17,705610,20350571
6.3.2.17,653725,10648167
6.3.2.17,652828,10970743
6.3.2.17,1075,N/A
6.3.2.17,1060,3828322
6.3.2.17,"1005,1079","3084914,6892913"
6.3.2.17,1009,6412521
6.3.2.17,"1005,1009,1079","3084914,6412521,6892913"
6.3.2.17,"1090,1095",9250978
6.3.2.17,"1089,1091","9250977,8304201"
6.3.2.17,"1060,1061,1063","3828322,3828321"
6.3.2.17,1069,6205735
6.3.2.17,1093,N/A
6.3.2.17,"1060,1061,1063","3828322,3828321"
6.3.2.17,"1061,1063",3828321
6.3.2.17,"1061,1063",3828321
6.3.2.17,1091,8304201
6.3.2.17,"1061,1063",3828321
6.3.2.17,"1089,1091","9250977,8304201"
6.3.2.17,"1060,1061,1063","3828322,3828321"
6.3.2.17,"1060,1061,1063","3828322,3828321"
6.3.2.17,"1089,1091","9250977,8304201"
6.3.2.17,1057,3619447
6.3.2.17,651947,10480915
6.3.2.17,1065,3873989
6.3.2.17,1062,3828320
6.3.2.17,1078,6892912
6.3.2.17,"1005,1079","3084914,6892913"
6.3.2.17,649464,12051687
6.3.2.17,"1090,1095",9250978
6.3.2.17,"1005,1072","3084914,6138353"
6.3.2.17,672921,17875718
6.3.2.17,"1005,1072","3084914,6138353"
6.3.2.17,"1090,1095",9250978
6.3.2.17,651536,12494465
6.3.2.17,"1061,1063",3828321
6.3.2.17,653856,N/A
6.3.2.17,"1061,1063",3828321
6.3.2.17,"1060,1063",3828322
6.3.2.17,"1060,1063",3828322
6.3.2.18,1102,6125565
6.3.2.2,649263,10218110
6.3.2.2,1144,7913645
6.3.2.2,1149,24202107
6.3.2.2,653714,9675072
6.3.2.2,1120,N/A
6.3.2.2,672053,16939198
6.3.2.2,1148,8663359
6.3.2.2,706151,20233332
6.3.2.2,704660,20220146
6.3.2.2,744438,24864035
6.3.2.2,"1126,649263",10218110
6.3.2.2,744122,26996628
6.3.2.2,663074,15695431
6.3.2.2,714265,21657237
6.3.2.2,1124,6149706
6.3.2.2,"660892,662412","15596139,16081425"
6.3.2.2,706061,19567234
6.3.2.2,"1140,649263","8538700,10218110"
6.3.2.2,"660892,662412","15596139,16081425"
6.3.2.2,663435,15115889
6.3.2.2,662247,15180996
6.3.2.2,704665,20332089
6.3.2.2,1143,8106072
6.3.2.2,1150,8103521
6.3.2.2,"1118,1122","2895925,2868388"
6.3.2.2,1126,N/A
6.3.2.2,"1118,1133",2895925
6.3.2.2,1118,2895925
6.3.2.2,662512,15905141
6.3.2.2,649413,9637733
6.3.2.2,649655,N/A
6.3.2.2,650713,12663448
6.3.2.2,1140,8538700
6.3.2.2,"1122,1133",2868388
6.3.2.2,"1119,1122","2890640,2868388"
6.3.2.2,662339,15642737
6.3.2.2,"660892,662412","15596139,16081425"
6.3.2.2,"660892,662412","15596139,16081425"
6.3.2.2,"1119,1122,1133","2890640,2868388"
6.3.2.2,"660892,662412","15596139,16081425"
6.3.2.2,652480,12954617
6.3.2.2,653171,11163433
6.3.2.2,651393,10741850
6.3.2.2,"660892,662412","15596139,16081425"
6.3.2.23,706219,19948790
6.3.2.23,1185,N/A
6.3.2.23,648901,N/A
6.3.2.23,648902,12010468
6.3.2.24,648948,8735966
6.3.2.24,648947,3597366
6.3.2.24,745971,29289698
6.3.2.25,1175,861204
6.3.2.25,1178,1520276
6.3.2.25,1184,3965474
6.3.2.25,"1166,1184","3821560,3965474"
6.3.2.25,"1166,1184","3821560,3965474"
6.3.2.25,650316,11004583
6.3.2.26,727436,22940806
6.3.2.26,440084,N/A
6.3.2.26,440076,N/A
6.3.2.26,440081,1590759
6.3.2.29,662783,15289556
6.3.2.29,660739,N/A
6.3.2.29,661623,10951215
6.3.2.3,660972,15056072
6.3.2.3,"1191,1194","3911005,447639"
6.3.2.3,706151,20233332
6.3.2.3,1197,N/A
6.3.2.3,1190,N/A
6.3.2.3,"1208,1219","9056244,8172874"
6.3.2.3,649581,11708780
6.3.2.3,1185,N/A
6.3.2.3,744122,26996628
6.3.2.3,716424,21377539
6.3.2.3,672053,16939198
6.3.2.3,1207,8192897
6.3.2.3,1188,N/A
6.3.2.3,1208,9056244
6.3.2.3,661674,16087176
6.3.2.3,"1208,1219","9056244,8172874"
6.3.2.3,1192,6389479
6.3.2.3,1187,3553173
6.3.2.3,661012,16008521
6.3.2.3,1195,4441
6.3.2.3,"1197,1199",N/A
6.3.2.3,1196,238647
6.3.2.3,"1208,1219","9056244,8172874"
6.3.2.3,662339,15642737
6.3.2.3,"1191,1194","3911005,447639"
6.3.2.3,"1208,1219","9056244,8172874"
6.3.2.3,"1208,1219","9056244,8172874"
6.3.2.3,1194,447639
6.3.2.30,660739,11319097
6.3.2.30,662783,15289556
6.3.2.31,696202,12911320
6.3.2.32,700925,12909715
6.3.2.34,696202,12911320
6.3.2.4,1228,7893688
6.3.2.4,1249,7957913
6.3.2.4,676821,17015835
6.3.2.4,1245,8807826
6.3.2.47,729202,19807062
6.3.2.49,662037,16030213
6.3.2.5,"648952,648954",6053309
6.3.2.52,746150,18247047
6.3.2.6,1268,1534690
6.3.2.61,749873,9622491
6.3.2.61,763303,10362548
6.3.2.62,749888,19152315
6.3.2.7,1270,3718704
6.3.2.7,714367,20659527
6.3.2.8,662701,15193726
6.3.2.8,1284,8634271
6.3.2.8,"1287,1288","9158719,7601127"
6.3.2.8,651239,9600257
6.3.2.8,744976,27047475
6.3.2.8,714367,20659527
6.3.2.8,1288,7601127
6.3.2.8,1287,9158719
6.3.2.8,1280,4756894
6.3.2.8,651673,11073931
6.3.2.8,651729,14594822
6.3.2.8,"1287,1288","9158719,7601127"
6.3.2.8,1282,N/A
6.3.2.8,1276,6125497
6.3.2.9,1293,3301347
6.3.2.9,675446,17507028
6.3.2.9,704728,19403924
6.3.2.9,1305,1765076
6.3.2.9,714367,20659527
6.3.2.9,1276,6125497
6.3.2.9,1298,14213349
6.3.2.B11,725404,20657015
6.3.3.1,1309,3756144
6.3.3.1,1308,3530323
6.3.3.1,651681,11244062
6.3.3.1,649909,10433689
6.3.3.2,1319,3801490
6.3.3.2,1329,9250980
6.3.3.2,1330,7766710
6.3.3.2,"1319,1329","3801490,9250980"
6.3.3.2,"1329,1330","9250980,7766710"
6.3.3.2,1331,9250979
6.3.3.2,"1321,1328",6609158
6.3.3.2,"1320,1322","6433660,6421815"
6.3.3.2,1327,N/A
6.3.3.2,652260,11923304
6.3.3.2,"1323,1324",N/A
6.3.3.2,1322,6421815
6.3.3.2,"1320,1322","6433660,6421815"
6.3.3.2,1328,N/A
6.3.3.2,1321,6609158
6.3.3.2,"1323,1324",N/A
6.3.3.3,"1334,1337","374977,4921568"
6.3.3.3,714208,20565114
6.3.3.3,1333,N/A
6.3.3.3,"1334,1337","374977,4921568"
6.3.3.3,"1334,1337","374977,4921568"
6.3.3.3,"1334,1337","374977,4921568"
6.3.3.4,639032,10985764
6.3.4.10,1394,14284697
6.3.4.10,1395,8053691
6.3.4.10,1390,9211291
6.3.4.10,"1390,1395","9211291,8053691"
6.3.4.10,1389,4473257
6.3.4.10,714763,21195703
6.3.4.13,1413,1577812
6.3.4.13,1414,2182115
6.3.4.13,1409,3673708
6.3.4.13,1404,692385
6.3.4.13,1402,N/A
6.3.4.13,489772,10850988
6.3.4.14,1420,2971391
6.3.4.14,654566,10079084
6.3.4.14,656008,11346647
6.3.4.14,"1421,1428","235702,4922289"
6.3.4.14,655535,9637261
6.3.4.14,656207,14960587
6.3.4.14,651171,15030490
6.3.4.14,656018,11390406
6.3.4.14,654403,10600526
6.3.4.14,"656008,656207","11346647,14960587"
6.3.4.14,"1421,1428","235702,4922289"
6.3.4.14,"1421,1428","235702,4922289"
6.3.4.15,689712,18197258
6.3.4.15,690406,18295588
6.3.4.15,664436,16321044
6.3.4.15,1446,8814349
6.3.4.16,651213,11523892
6.3.4.16,1455,6245078
6.3.4.16,1463,7248316
6.3.4.16,727610,23649895
6.3.4.16,1474,3395622
6.3.4.16,1460,6706939
6.3.4.16,1467,206435
6.3.4.16,1464,6249820
6.3.4.16,1452,6884364
6.3.4.16,722163,8617264
6.3.4.16,1450,4038255
6.3.4.16,"1452,1467","6884364,206435"
6.3.4.17,1477,2306274
6.3.4.18,702382,20050602
6.3.4.19,704642,19233850
6.3.4.19,706481,15894617
6.3.4.2,674816,17463002
6.3.4.2,648997,2532543
6.3.4.2,674786,17331943
6.3.4.2,649000,8951811
6.3.4.2,648990,203856
6.3.4.2,648988,692405
6.3.4.2,715549,20739275
6.3.4.2,648994,8910520
6.3.4.2,648973,12670958
6.3.4.21,680797,17604275
6.3.4.21,637755,N/A
6.3.4.21,637758,9521741
6.3.4.21,637761,7503993
6.3.4.21,637753,6224784
6.3.4.21,637748,13717628
6.3.4.21,637749,13717627
6.3.4.21,637757,14212972
6.3.4.21,637752,4349867
6.3.4.21,637759,9521740
6.3.4.21,637750,4324895
6.3.4.21,637751,4255930
6.3.4.3,743250,26531681
6.3.4.3,1529,2514800
6.3.4.3,1528,N/A
6.3.4.3,"1518,1528",8304211
6.3.4.3,1506,7374504
6.3.4.3,1508,444533
6.3.4.3,1524,8765236
6.3.4.3,"1506,1508","7374504,444533"
6.3.4.3,"1518,1528",8304211
6.3.4.3,651731,14645277
6.3.4.3,698187,18767138
6.3.4.3,1505,6990198
6.3.4.3,1532,3871768
6.3.4.3,"1518,1528",8304211
6.3.4.3,"1505,1506","6990198,7374504"
6.3.4.3,"1506,1524","7374504,8765236"
6.3.4.3,"1518,1528",8304211
6.3.4.4,1541,468834
6.3.4.4,1555,8703905
6.3.4.4,1547,953040
6.3.4.4,1537,6347525
6.3.4.4,1552,1989999
6.3.4.4,1563,7768911
6.3.4.4,1567,9202000
6.3.4.4,1560,2061308
6.3.4.4,"1555,1563","8703905,7768911"
6.3.4.4,1545,71897
6.3.4.4,1546,18452
6.3.4.4,"1556,1559","8179335,9115248"
6.3.4.4,1549,4809527
6.3.4.4,1559,9115248
6.3.4.4,"1537,1545","6347525,71897"
6.3.4.4,1572,9193088
6.3.4.4,1556,8179335
6.3.4.4,1536,6703692
6.3.4.4,1548,4436310
6.3.4.4,653751,12071700
6.3.4.4,"1537,1541","6347525,468834"
6.3.4.4,652193,11560929
6.3.4.4,"1556,1559,1560,1561","8179335,9115248,2061308,7929056"
6.3.4.4,"1555,1563","8703905,7768911"
6.3.4.4,1534,3038024
6.3.4.4,649670,N/A
6.3.4.4,1539,7213642
6.3.4.4,"1537,1545","6347525,71897"
6.3.4.4,1561,7929056
6.3.4.4,650258,9668204
6.3.4.4,"1556,1559","8179335,9115248"
6.3.4.4,1557,8961938
6.3.4.4,"1537,1546","6347525,18452"
6.3.4.5,1576,405380
6.3.4.5,1582,118168
6.3.4.5,1581,518841
6.3.4.5,1586,6885737
6.3.4.5,1598,8792870
6.3.4.5,1583,6766737
6.3.4.5,704509,19491403
6.3.4.5,"1575,1576","5300,405380"
6.3.4.5,1578,762042
6.3.4.5,1577,885853
6.3.4.5,1575,5300
6.3.4.5,1574,4355767
6.3.4.6,1601,4556303
6.3.4.6,1602,4562164
6.3.4.6,1604,4571226
6.3.4.7,1614,5699059
6.3.4.8,1618,14235540
6.3.4.9,"1619,1622","14216436,14216437"
6.3.4.9,1620,3360240
6.3.4.9,1619,14216436
6.3.5.1,660842,16305310
6.3.5.1,744183,26802007
6.3.5.1,652364,12547821
6.3.5.1,726904,22280445
6.3.5.1,1626,2107886
6.3.5.1,1625,4340699
6.3.5.1,1624,24241228
6.3.5.1,653750,12182838
6.3.5.1,663373,15748981
6.3.5.10,651618,1917839
6.3.5.11,644524,2172209
6.3.5.2,1364,4613384
6.3.5.2,1363,240826
6.3.5.2,676993,17103135
6.3.5.2,1354,3436958
6.3.5.2,1374,8527935
6.3.5.2,1372,7706277
6.3.5.2,"1359,1363","211375,240826"
6.3.5.2,1360,211374
6.3.5.2,1384,6260205
6.3.5.2,"1359,1363","211375,240826"
6.3.5.2,"1360,1382","211374,235520"
6.3.5.2,"1359,1363","211375,240826"
6.3.5.2,"1359,1363","211375,240826"
6.3.5.3,1664,6722784
6.3.5.3,1666,357893
6.3.5.3,661076,15301530
6.3.5.3,1668,5063716
6.3.5.3,1663,2939878
6.3.5.4,1702,7907328
6.3.5.4,1674,2858178
6.3.5.4,"1700,1702","7929415,7907328"
6.3.5.4,1672,N/A
6.3.5.4,1711,N/A
6.3.5.4,716573,21276727
6.3.5.4,1688,23163
6.3.5.4,1709,N/A
6.3.5.4,"858,1713",5076775
6.3.5.4,861,6125499
6.3.5.4,745294,24610810
6.3.5.4,1690,N/A
6.3.5.4,1708,34516
6.3.5.4,"1700,1702","7929415,7907328"
6.3.5.4,1710,237754
6.3.5.4,858,N/A
6.3.5.4,"858,1713",5076775
6.3.5.4,692123,N/A
6.3.5.4,"1697,1698","8608142,9254614"
6.3.5.4,"858,1713",5076775
6.3.5.4,"858,1715",4295091
6.3.5.4,"858,1713",5076775
6.3.5.4,"858,1715",4295091
6.3.5.5,652660,N/A
6.3.5.5,650020,11551199
6.3.5.5,662650,15876373
6.3.5.5,672238,17209549
6.3.5.5,1726,3608429
6.3.5.5,1735,29209
6.3.5.5,1733,6402363
6.3.5.5,652788,10047492
6.3.5.5,652791,10080891
6.3.5.5,1743,5442268
6.3.5.5,1745,3544709
6.3.5.5,1753,9370352
6.3.5.5,"1725,1731","2658488,2868386"
6.3.5.5,649994,10852731
6.3.5.5,727264,23750951
6.3.5.5,652334,12244118
6.3.5.5,"1725,1731","2658488,2868386"
6.3.5.7,492310,2892827
6.3.5.9,644524,2172209
6.3.5.9,651618,1917839
6.4.1.1,1795,1445229
6.4.1.1,1760,N/A
6.4.1.1,728458,22492231
6.4.1.1,1771,851353
6.4.1.1,1772,4579
6.4.1.1,1770,620040
6.4.1.1,650301,10913817
6.4.1.1,649546,10600533
6.4.1.1,1768,N/A
6.4.1.1,649504,11195096
6.4.1.1,1778,4394197
6.4.1.1,651171,15030490
6.4.1.1,692637,18272421
6.4.1.1,649509,11702077
6.4.1.1,1776,5047709
6.4.1.1,1780,N/A
6.4.1.1,"650151,650234","11914094,14744153"
6.4.1.1,1794,N/A
6.4.1.1,1769,25648
6.4.1.1,702302,19341298
6.4.1.1,663285,15788420
6.4.1.1,649744,12437512
6.4.1.1,661137,15134465
6.4.1.2,37586,6116163
6.4.1.2,649765,12859251
6.4.1.2,37597,N/A
6.4.1.2,37612,7628470
6.4.1.2,37591,235695
6.4.1.2,37577,6137995
6.4.1.2,37629,7821523
6.4.1.2,37575,N/A
6.4.1.2,714212,20690600
6.4.1.2,37576,6141767
6.4.1.2,660969,14766011
6.4.1.2,37580,6122424
6.4.1.2,37578,6133748
6.4.1.2,37573,N/A
6.4.1.2,725234,12533469
6.4.1.2,745205,12533469
6.4.1.2,37614,7957202
6.4.1.2,37600,16667268
6.4.1.2,37582,N/A
6.4.1.2,662786,14766918
6.4.1.2,665526,15066985
6.4.1.2,664564,15968460
6.4.1.2,37605,N/A
6.4.1.2,666716,15079078
6.4.1.3,1869,447686
6.4.1.3,649502,9683657
6.4.1.3,1872,4147495
6.4.1.3,714212,20690600
6.4.1.3,1868,6765947
6.4.1.3,1873,13752080
6.4.1.3,662786,14766918
6.4.1.3,1878,1769208
6.4.1.3,725234,12533469
6.4.1.3,662392,15890657
6.4.1.3,1864,N/A
6.4.1.4,1884,7469416
6.4.1.4,1886,7278686
6.4.1.4,692864,18469096
6.4.1.4,653128,10989437
6.4.1.4,1896,8161223
6.4.1.4,1882,N/A
6.4.1.4,1895,16668906
6.4.1.4,1885,7278687
6.4.1.4,1894,12231881
6.4.1.4,728841,22805839
6.4.1.4,653013,N/A
6.4.1.4,656207,14960587
6.4.1.4,"1884,1885","7469416,7278687"
6.4.1.4,"1884,1885","7469416,7278687"
6.4.1.5,692864,18469096
6.4.1.5,649484,12781773
6.4.1.5,649418,9917324
6.4.1.5,"649418,649484","9917324,12781773"
6.4.1.6,349806,9237998
6.4.1.6,349804,33711862
6.4.1.8,708932,20047908
6.5.1.1,1943,8647114
6.5.1.1,1937,9060431
6.5.1.1,1909,N/A
6.5.1.1,"1909,1946",8626651
6.5.1.1,1930,1508676
6.5.1.1,1906,1497311
6.5.1.1,651161,14622296
6.5.1.1,1908,2204827
6.5.1.1,1913,3115985
6.5.1.1,722217,11878561
6.5.1.1,653383,10871342
6.5.1.1,"1906,1913","1497311,3115985"
6.5.1.1,1922,7357002
6.5.1.1,1965,3104089
6.5.1.1,1917,6746618
6.5.1.1,653491,11442056
6.5.1.1,1946,8626651
6.5.1.1,"1909,1946",8626651
6.5.1.1,1962,2383569
6.5.1.1,662058,15113838
6.5.1.1,651216,12486455
6.5.1.1,"1908,1915","2204827,3084491"
6.5.1.1,1923,29616
6.5.1.1,727917,22745124
6.5.1.1,662211,14985346
6.5.1.1,1918,6746596
6.5.1.1,"1908,1915","2204827,3084491"
6.5.1.2,1971,6469954
6.5.1.2,1910,19082974
6.5.1.2,660985,15283677
6.5.1.2,728580,22815933
6.5.1.2,677062,17557328
6.5.1.2,653376,10497258
6.5.1.2,652175,11459847
6.5.1.2,672811,17705817
6.5.1.3,651061,10712602
6.5.1.3,1987,6306652
6.5.1.3,1995,4342972
6.5.1.3,662976,15642699
6.5.1.4,710550,19690099
6.5.1.4,2003,2581947
6.5.1.4,"2005,2006,649082","3416880,2199762,10397337"
6.5.1.4,649082,10397337
6.5.1.4,651894,9738023
6.5.1.4,"2005,2006","3416880,2199762"
6.5.1.4,"2005,2006,649082","3416880,2199762,10397337"
6.5.1.6,661788,15251207
6.5.1.9,757087,9811660
6.6.1.1,644261,12357035
6.6.1.1,693170,18790730
6.6.1.1,674825,17472958
6.6.1.1,644265,11478896
6.6.1.1,644257,9056980
6.6.1.1,644267,9852082
6.6.1.2,653078,1429466
7.1.1.1,392618,3891338
7.1.1.1,392662,9182734
7.1.1.1,392599,2546762
7.1.1.1,392598,1849819
7.1.1.1,392663,10037725
7.1.1.10,762108,25630976
7.1.1.2,392724,8774714
7.1.1.2,714281,1932041
7.1.1.2,658135,12600270
7.1.1.2,392720,2822684
7.1.1.2,658174,14670598
7.1.1.2,659106,11860176
7.1.1.2,657643,11811946
7.1.1.2,671882,16895522
7.1.1.2,392682,11997136
7.1.1.2,673940,16849371
7.1.1.2,392683,16668682
7.1.1.2,391082,N/A
7.1.1.2,673448,15804531
7.1.1.2,394359,2118386
7.1.1.2,658196,15576052
7.1.1.2,676868,16682634
7.1.1.2,392701,N/A
7.1.1.2,673551,16884501
7.1.1.2,671370,16641458
7.1.1.2,392723,11460922
7.1.1.2,392700,11370674
7.1.1.2,696147,18793172
7.1.1.2,672657,15665480
7.1.1.2,658700,11852056
7.1.1.2,392717,2862839
7.1.1.2,392831,2679883
7.1.1.2,392722,N/A
7.1.1.2,698670,19564154
7.1.1.3,741988,28235459
7.1.1.3,742754,28538096
7.1.1.3,716311,11017202
7.1.1.3,"741988,742754","28235459,28538096"
7.1.1.3,714308,20416270
7.1.1.4,719024,12530544
7.1.1.4,720484,7984110
7.1.1.4,396010,2166661
7.1.1.5,747686,1879426
7.1.1.6,395289,2538447
7.1.1.6,395298,6885784
7.1.1.6,395315,N/A
7.1.1.8,440025,8988236
7.1.1.8,439963,6290210
7.1.1.8,698531,18703762
7.1.1.8,439955,6250588
7.1.1.8,440007,2846519
7.1.1.8,674721,17008316
7.1.1.8,657683,15708371
7.1.1.8,439978,6319375
7.1.1.8,658165,12460680
7.1.1.8,440018,8390217
7.1.1.8,439979,6325447
7.1.1.8,440016,2164842
7.1.1.8,439982,16664130
7.1.1.9,395996,N/A
7.1.1.9,396052,3040092
7.1.1.9,396078,6286312
7.1.1.9,396042,2462906
7.1.1.9,396124,10327420
7.1.1.9,396036,3030415
7.1.1.9,396007,N/A
7.1.1.9,659898,N/A
7.1.1.9,"395996,396082",6248108
7.1.1.9,396077,N/A
7.1.1.9,396091,9286
7.1.1.9,396118,N/A
7.1.1.9,753813,31446033
7.1.1.9,691048,17628447
7.1.1.9,396093,4346952
7.1.1.9,"396024,396081","2856189,6260762"
7.1.1.9,396024,2856189
7.1.1.9,396018,2541715
7.1.1.9,691023,18021064
7.1.2.1,719873,20511227
7.1.2.1,667643,16342953
7.1.2.1,246946,2906717
7.1.2.1,685327,17573037
7.1.2.1,688065,16677337
7.1.2.1,733367,25754037
7.1.2.1,246940,6447701
7.1.2.1,747788,29744292
7.1.2.1,689514,16912866
7.1.2.1,718949,21073429
7.1.2.1,733141,25707108
7.1.2.1,246938,6461354
7.1.2.1,689636,16781870
7.1.2.1,246937,2142002
7.1.2.1,687530,17056603
7.1.2.2,727822,9045643
7.1.2.2,711178,20370611
7.1.2.2,210233,N/A
7.1.2.2,719947,21610078
7.1.2.2,210261,1838928
7.1.2.2,210252,7764691
7.1.2.2,675691,16226039
7.1.2.2,669124,16816177
7.1.2.2,210254,156838
7.1.2.2,210241,1451435
7.1.2.2,672662,16244438
7.1.2.2,719911,21262962
7.1.3.1,209831,12226285
7.1.3.1,209769,16664845
7.1.3.1,654844,14670604
7.1.3.1,747651,2479537
7.1.3.1,748997,16667558
7.1.3.1,209809,1848180
7.1.3.1,654467,11989717
7.1.3.1,747050,3021200
7.1.3.2,761446,21173152
7.2.1.1,724251,21568851
7.2.1.1,725538,24003222
7.2.1.2,727962,24045950
7.2.1.2,732808,20921383
7.2.1.2,760905,32770029
7.2.1.2,760762,33342435
7.2.1.2,745340,27048649
7.2.1.3,715015,18498772
7.2.1.3,389969,4803828
7.2.1.3,389970,4461638
7.2.1.3,389967,215500
7.2.2.1,654801,11248193
7.2.2.1,210272,9312089
7.2.2.1,669124,16816177
7.2.2.1,722227,17614964
7.2.2.1,668617,16137688
7.2.2.1,654802,11248190
7.2.2.1,656056,11983695
7.2.2.10,210473,6218823
7.2.2.10,210486,2951377
7.2.2.10,210487,3638146
7.2.2.10,210482,6451626
7.2.2.10,210497,2147112
7.2.2.10,735233,22872095
7.2.2.10,656229,15155750
7.2.2.10,699293,18347082
7.2.2.10,751523,28213174
7.2.2.11,210289,2757374
7.2.2.12,656669,12746428
7.2.2.12,654606,11412123
7.2.2.12,246929,10660539
7.2.2.12,685144,17326661
7.2.2.12,246925,10995032
7.2.2.12,688106,N/A
7.2.2.12,246922,2539449
7.2.2.13,687113,16815075
7.2.2.13,734462,25534346
7.2.2.13,685891,16750483
7.2.2.13,751290,28840273
7.2.2.13,655745,12034138
7.2.2.13,686200,16931080
7.2.2.13,695495,18987285
7.2.2.13,697455,18272416
7.2.2.13,735008,25793901
7.2.2.13,720204,20177668
7.2.2.13,688107,16432886
7.2.2.14,701311,18261881
7.2.2.14,686901,16720382
7.2.2.14,289135,1288323
7.2.2.14,289136,1328179
7.2.2.14,689037,17710639
7.2.2.14,289131,2670893
7.2.2.14,289133,1898738
7.2.2.15,210452,10448119
7.2.2.19,711012,20122893
7.2.2.19,685328,17137554
7.2.2.19,246858,1647686
7.2.2.19,246851,8594424
7.2.2.19,752233,30143663
7.2.2.2,655838,11466279
7.2.2.2,289186,N/A
7.2.2.2,289188,10790694
7.2.2.2,698806,18667437
7.2.2.2,289191,9837923
7.2.2.21,719316,21930242
7.2.2.3,719727,21602356
7.2.2.3,748229,29986883
7.2.2.3,719166,20691102
7.2.2.3,686785,17302934
7.2.2.3,655392,15075266
7.2.2.3,701427,18998415
7.2.2.5,210342,9440518
7.2.2.5,210346,8824246
7.2.2.6,655151,11822838
7.2.2.6,"289109,289112",2849541
7.2.2.6,289110,2527329
7.2.2.6,"289118,289119","10608856,10026265"
7.2.2.6,"289109,289111,289112","2849541,2522440"
7.2.2.6,289113,1400242
7.2.2.7,655885,15342592
7.2.2.8,721587,12974640
7.2.2.8,656109,11756450
7.2.2.8,656102,12351646
7.2.2.8,680804,17616523
7.2.2.9,654428,12565888
7.2.2.9,667538,17009961
7.2.2.9,655952,12539963
7.2.2.9,656013,11373292
7.2.4.2,"4260,4266,4267","3520232,7037395,7016536"
7.2.4.3,4548,5686595
7.2.4.3,"4545,4547",6852015
7.2.4.3,4553,9428714
7.2.4.3,"4545,4547",6852015
7.2.4.5,391416,8439237
7.3.2.1,659162,11567022
7.3.2.1,711852,19590579
7.3.2.1,669115,16428413
7.3.2.1,712473,20688911
7.3.2.1,712464,20479005
7.3.2.1,711256,20565143
7.3.2.1,698749,18353780
7.3.2.1,712463,20566650
7.3.2.1,720651,21309796
7.3.2.1,719540,22645553
7.3.2.1,733587,24411021
7.3.2.1,720750,22649273
7.3.2.3,668610,15893314
7.3.2.3,697446,18255326
7.3.2.4,698613,19286804
7.3.2.4,720133,21862482
7.3.2.4,734964,22858636
7.3.2.4,734388,25332358
7.3.2.5,689767,18003916
7.3.2.5,210298,9325422
7.3.2.7,210287,7929243
7.3.2.7,686653,17419726
7.3.2.7,696278,18553931
7.3.2.7,654492,11736648
7.4.2.1,671409,15294814
7.4.2.1,655846,12107123
7.4.2.1,656255,15355964
7.4.2.1,246886,10373434
7.4.2.1,246889,8995374
7.4.2.1,720414,21471002
7.4.2.1,747169,26028424
7.4.2.1,720562,21453345
7.4.2.1,718559,21170560
7.4.2.11,751059,25678706
7.4.2.11,752055,30352853
7.4.2.12,750999,4564569
7.4.2.12,751917,25837721
7.4.2.14,761432,12777379
7.4.2.2,671409,15294814
7.4.2.2,747933,25547798
7.4.2.2,748095,25645558
7.4.2.5,697949,19084013
7.4.2.5,686725,17511989
7.4.2.6,655869,14761996
7.4.2.8,735141,24722491
7.4.2.8,752143,30561072
7.4.2.8,669106,16159770
7.5.2.1,654822,12225853
7.5.2.1,246878,10648525
7.5.2.1,655421,11453995
7.5.2.1,654879,15136159
7.5.2.1,669120,16707683
7.5.2.1,246877,11053372
7.5.2.1,749334,29084970
7.5.2.6,718898,21462989
7.5.2.6,751011,12119303
7.5.2.6,696114,19132955
7.5.2.6,687605,17644517
7.5.2.6,749841,19132955
7.5.2.6,751020,17644517
7.5.2.6,734183,22593573
7.5.2.6,698746,18344567
7.6.2.1,246837,9030722
7.6.2.1,735189,24706822
7.6.2.1,712395,19778899
7.6.2.1,656078,12119303
7.6.2.11,210312,9812989
7.6.2.11,656055,11976340
7.6.2.11,"210313,210316","7592703,10585849"
7.6.2.11,657330,11421274
7.6.2.15,752794,12175925
7.6.2.16,"752697,755366","10585849,11421274"
7.6.2.16,755050,20159658
7.6.2.16,752458,23719730
7.6.2.16,754095,21266585
7.6.2.2,697760,18761402
7.6.2.2,670491,15083066
7.6.2.2,210392,10987286
7.6.2.2,735307,23273999
7.6.2.2,685223,18275155
7.6.2.2,719909,20061384
7.6.2.2,210401,9187270
7.6.2.2,684962,17029589
7.6.2.2,686359,17962372
7.6.2.2,685108,17956128
7.6.2.2,685077,16800628
